Loan ID,Rating,EAD,Maturity,Sector,Country,Secured,PD,LGD,RWA,RWA_after_CDS,RWA_final
L00782,BBB,584826.07,7,Retail,Germany,Yes,0.005,0.45,713206.9,713206.9017445004,713206.9017445004
L00783,A,124893.91,7,Manufacturing,Brazil,Yes,0.002,0.45,106785.98,106785.9786614453,106785.9786614453
L00784,A,381435.2,8,Retail,Brazil,No,0.002,0.75,602332.71,602332.7147105823,602332.7147105823
L00785,A,499149.52,10,Retail,UK,Yes,0.002,0.45,565233.22,565233.2236006778,565233.2236006778
L00786,B,248821.97,4,Transport,France,No,0.05,0.75,695911.17,695911.1725308755,695911.1725308755
L00787,BBB,536682.34,3,Healthcare,Italy,Yes,0.005,0.45,404805.09,404805.09343917,404805.09343917
L00788,BBB,399418.25,3,Healthcare,UK,No,0.005,0.75,502117.45,502117.4537267854,502117.4537267854
L00789,BBB,1064204.2,5,Manufacturing,China,Yes,0.005,0.45,1050259.32,1050259.3239861403,1050259.3239861403
L00790,B,971415.79,1,Finance,China,Yes,0.05,0.45,1281291.58,1281291.5824747668,1281291.5824747668
L00791,A,350493.42,10,Retail,USA,No,0.002,0.75,661493.59,661493.5929332565,661493.5929332565
L00792,BBB,410274.26,3,Retail,Brazil,Yes,0.005,0.45,309458.87,309458.86938442267,309458.86938442267
L00793,BBB,426354.41,6,Real Estate,Italy,Yes,0.005,0.45,470357.62,470357.6190401256,470357.6190401256
L00794,BB,352981.27,3,Healthcare,France,No,0.018,0.75,693332.51,693332.5098613088,693332.5098613088
L00795,AAA,487727.68,5,Retail,UK,Yes,0.0003,0.45,126244.0,126243.99530405637,126243.99530405637
L00796,B,302809.44,9,Healthcare,Italy,Yes,0.05,0.45,689374.32,689374.3202789341,689374.3202789341
L00797,B,251372.79,2,Retail,UK,Yes,0.05,0.45,361648.54,361648.5383329011,361648.5383329011
L00798,BBB,604015.79,2,Transport,UK,Yes,0.005,0.45,385338.85,385338.8500965557,385338.8500965557
L00799,BB,606078.5,6,Manufacturing,UK,Yes,0.018,0.45,946630.0,946630.003991594,946630.003991594
L00800,B,295919.32,6,Healthcare,France,No,0.05,0.75,945706.03,945706.033600421,945706.033600421
L00801,BB,692232.88,8,Energy,Italy,No,0.018,0.45,2096851.92,1258111.1502416697,1258111.1502416697
L00802,A,322613.77,2,Manufacturing,Germany,Yes,0.002,0.45,126695.26,126695.26261669712,126695.26261669712
L00803,BBB,502114.08,9,Real Estate,Germany,Yes,0.005,0.45,729141.41,729141.4121717864,729141.4121717864
L00804,BB,666751.04,2,Manufacturing,France,No,0.018,0.75,1167641.15,1167641.1500257466,1167641.1500257466
L00805,BBB,435040.2,1,Retail,China,No,0.005,0.75,378231.15,378231.1461410416,378231.1461410416
L00806,BB,555359.24,10,Real Estate,France,Yes,0.018,0.45,1151283.44,1151283.4353044685,1151283.4353044685
L00807,B,341733.06,2,Manufacturing,Brazil,No,0.05,0.75,819415.54,819415.535846379,819415.535846379
L00808,B,401020.05,7,Real Estate,UK,No,0.05,0.75,1361593.0,1361593.004991434,1361593.004991434
L00809,BBB,399141.11,8,Energy,Italy,Yes,0.005,0.45,533185.19,533185.1901876658,533185.1901876658
L00810,AA,304586.63,5,Manufacturing,Italy,Yes,0.0006,0.45,112762.21,112762.20603416661,112762.20603416661
L00811,CCC,404988.08,6,Healthcare,USA,Yes,0.2,0.45,1109063.48,1109063.480977625,1109063.480977625
L00812,B,203962.38,1,Healthcare,USA,No,0.05,0.75,448375.25,448375.25346298877,448375.25346298877
L00813,AA,346079.27,6,Finance,Germany,No,0.0006,0.75,248377.61,248377.60687702987,248377.60687702987
L00814,B,383679.27,8,Retail,USA,No,0.05,0.75,1379259.5,1379259.4977860874,1379259.4977860874
L00815,B,389223.93,3,Real Estate,USA,Yes,0.05,0.45,606564.29,606564.2857013702,606564.2857013702
L00816,BBB,392091.8,1,Finance,Germany,No,0.005,0.75,340891.1,340891.0967457813,340891.0967457813
L00817,BBB,428959.55,4,Finance,Brazil,No,0.005,0.75,622409.44,622409.4418492932,622409.4418492932
L00818,BBB,562260.62,1,Transport,China,No,0.005,0.75,488838.68,488838.6837183613,488838.6837183613
L00819,AA,685057.83,8,Real Estate,Germany,Yes,0.0006,0.45,377750.52,377750.5199714356,377750.5199714356
L00820,A,319693.3,5,Finance,China,No,0.002,0.75,357040.99,357040.9863764357,357040.9863764357
L00821,B,242413.34,1,Transport,USA,Yes,0.05,0.45,319741.74,319741.7369771122,319741.7369771122
L00822,AAA,262755.13,8,Finance,Italy,No,0.0003,0.75,173474.32,173474.32211562825,173474.32211562825
L00823,A,346763.59,9,Retail,USA,No,0.002,0.75,601018.11,601018.1095644479,601018.1095644479
L00824,BBB,371030.42,10,Energy,UK,Yes,0.005,0.45,581944.35,581944.3532298667,581944.3532298667
L00825,BBB,301041.07,2,Transport,China,No,0.005,0.75,320087.71,320087.7131198748,320087.7131198748
L00826,B,231408.93,9,Energy,China,Yes,0.05,0.45,526824.31,526824.3084668214,526824.3084668214
L00827,A,352194.76,8,Real Estate,UK,No,0.002,0.75,556158.49,556158.4927076525,556158.4927076525
L00828,A,484422.78,7,Retail,UK,Yes,0.002,0.45,414188.01,414188.014837537,414188.014837537
L00829,BB,595713.27,3,Transport,Brazil,No,0.018,0.75,1170111.31,1170111.311137805,1170111.311137805
L00830,BBB,334799.95,2,Real Estate,France,No,0.005,0.75,355982.49,355982.4921833703,355982.4921833703
L00831,A,359871.06,7,Finance,UK,Yes,0.002,0.45,307694.61,307694.6132444064,307694.6132444064
L00832,BBB,278354.52,5,Healthcare,China,Yes,0.005,0.45,274707.08,274707.08159551205,274707.08159551205
L00833,AA,435513.21,6,Manufacturing,Italy,Yes,0.0006,0.45,187538.07,187538.06698066607,187538.06698066607
L00834,A,289463.85,4,Real Estate,China,Yes,0.002,0.45,167204.27,167204.27470292395,167204.27470292395
L00835,BBB,589225.3,2,Energy,China,Yes,0.005,0.45,375903.09,375903.0861590524,375903.0861590524
L00836,BBB,181147.47,9,Retail,Brazil,No,0.005,0.75,438420.03,438420.0302553632,438420.0302553632
L00837,B,369603.16,3,Retail,France,No,0.05,0.75,959978.99,959978.9883524086,959978.9883524086
L00838,BBB,514295.7,7,Real Estate,France,No,0.005,0.75,1045322.88,1045322.8791525402,1045322.8791525402
L00839,BBB,485006.35,8,Finance,UK,Yes,0.005,0.45,647886.67,647886.6658635478,647886.6658635478
L00840,BB,1700642.76,2,Manufacturing,USA,No,0.018,0.45,2978233.78,1786940.2661023454,0.0
L00841,AAA,526970.59,6,Energy,China,No,0.0003,0.75,267528.34,267528.34141138365,267528.34141138365
L00842,BB,267793.84,8,Real Estate,Germany,Yes,0.018,0.45,486706.75,486706.751158705,486706.751158705
L00843,A,421792.12,7,Real Estate,USA,Yes,0.002,0.45,360637.96,360637.95525246806,360637.95525246806
L00844,CCC,182020.91,3,Healthcare,USA,Yes,0.2,0.45,442893.4,442893.4012788655,442893.4012788655
L00845,AA,424938.67,1,Retail,France,No,0.0006,0.75,91088.22,91088.22416348236,91088.22416348236
L00846,BBB,291697.32,6,Energy,France,Yes,0.005,0.45,321802.83,321802.8328019068,321802.8328019068
L00847,AA,699202.12,8,Manufacturing,Brazil,No,0.0006,0.75,642583.13,642583.133930776,642583.133930776
L00848,CCC,336122.13,6,Retail,Brazil,Yes,0.2,0.45,920473.46,920473.4606791729,920473.4606791729
L00849,BBB,417323.53,5,Real Estate,France,No,0.005,0.75,686425.17,686425.168686783,686425.168686783
L00850,BBB,321972.39,8,Retail,Italy,Yes,0.005,0.45,430100.8,430100.7981796897,430100.7981796897
L00851,AA,1055395.01,2,Retail,Italy,No,0.0006,0.75,332473.62,332473.6165783775,332473.6165783775
L00852,BB,376765.64,1,Transport,Germany,Yes,0.018,0.45,347738.38,347738.3786056578,347738.3786056578
L00853,A,1106019.98,1,Retail,France,Yes,0.002,0.45,332088.34,332088.3449699871,332088.3449699871
L00854,B,664689.89,4,Finance,UK,No,0.05,0.45,1859020.41,1115412.2460793604,1115412.2460793604
L00855,A,562999.13,6,Retail,Brazil,No,0.002,0.75,715528.54,715528.5381873181,715528.5381873181
L00856,A,531982.87,9,Finance,France,Yes,0.002,0.45,553226.49,553226.4887119252,553226.4887119252
L00857,AAA,538691.67,1,Energy,Italy,Yes,0.0003,0.45,40828.73,40828.72619860833,40828.72619860833
L00858,BBB,168748.33,1,Retail,France,Yes,0.005,0.45,88027.55,88027.55368164144,88027.55368164144
L00859,BBB,384830.52,5,Manufacturing,Italy,Yes,0.005,0.45,379787.87,379787.86569761223,379787.86569761223
L00860,AA,675074.94,10,Finance,France,Yes,0.0006,0.45,453794.94,453794.9364696356,453794.9364696356
L00861,BB,431728.16,5,Finance,China,No,0.018,0.75,1031906.62,1031906.6153723901,1031906.6153723901
L00862,BBB,219126.63,5,Real Estate,UK,No,0.005,0.75,360425.48,360425.48082902556,360425.48082902556
L00863,BBB,430971.73,10,Energy,Germany,Yes,0.005,0.45,675959.57,675959.5740834585,675959.5740834585
L00864,BBB,1037218.07,6,Retail,China,Yes,0.005,0.45,1144267.33,1144267.3287479172,1144267.3287479172
L00865,BBB,825253.47,8,Healthcare,UK,Yes,0.005,0.45,1102399.42,1102399.4204830998,1102399.4204830998
L00866,BBB,428908.12,3,Manufacturing,Italy,Yes,0.005,0.45,323513.89,323513.89015971485,323513.89015971485
L00867,A,711922.72,9,Real Estate,Brazil,Yes,0.002,0.45,740351.86,740351.8587353068,740351.8587353068
L00868,A,368334.4,1,Energy,Brazil,Yes,0.002,0.45,110594.35,110594.35046689954,110594.35046689954
L00869,B,188728.4,4,Finance,USA,Yes,0.05,0.45,316704.03,316704.032527054,316704.032527054
L00870,B,278665.39,9,Manufacturing,UK,Yes,0.05,0.45,634408.11,634408.1076749592,634408.1076749592
L00871,BBB,966507.55,8,Retail,France,Yes,0.005,0.45,1291091.04,1291091.0426254137,1291091.0426254137
L00872,A,385772.64,10,Healthcare,Germany,Yes,0.002,0.45,436846.08,436846.08348244784,436846.08348244784
L00873,BB,391722.13,9,Transport,France,Yes,0.018,0.45,761999.59,761999.587038596,761999.587038596
L00874,BBB,380819.54,1,Transport,France,No,0.005,0.75,331090.81,331090.8074405635,331090.8074405635
L00875,AAA,1146321.06,9,Energy,UK,No,0.0003,0.75,844246.21,844246.2073537469,844246.2073537469
L00876,A,997472.1,3,Healthcare,Germany,No,0.002,0.75,806580.36,806580.3601379005,806580.3601379005
L00877,BB,1341622.31,10,Manufacturing,USA,Yes,0.018,0.45,2781240.38,2781240.3768377323,0.0
L00878,BB,408594.05,9,Real Estate,China,Yes,0.018,0.45,794819.78,794819.7804561806,794819.7804561806
L00879,AAA,512887.73,1,Manufacturing,France,Yes,0.0003,0.45,38872.98,38872.98405560226,38872.98405560226
L00880,A,207249.51,1,Healthcare,Germany,Yes,0.002,0.45,62227.76,62227.760814719455,62227.760814719455
L00881,A,925849.72,9,Finance,USA,No,0.002,0.45,1604702.64,962821.5842185278,962821.5842185278
L00882,BB,246744.88,6,Transport,China,Yes,0.018,0.45,385389.2,385389.19750379754,385389.19750379754
L00883,AAA,493060.8,4,Energy,France,Yes,0.0003,0.45,105060.88,105060.88311583528,105060.88311583528
L00884,AA,255594.82,7,Retail,Germany,Yes,0.0006,0.45,125500.64,125500.63731837571,125500.63731837571
L00885,BB,329577.43,5,Manufacturing,China,Yes,0.018,0.45,472648.99,472648.988605836,472648.988605836
L00886,A,291084.47,10,Transport,UK,No,0.002,0.75,549369.83,549369.8338398841,549369.8338398841
L00887,BB,326459.89,7,Real Estate,Brazil,Yes,0.018,0.45,551612.98,551612.984072633,551612.984072633
L00888,A,337877.49,8,Energy,Brazil,No,0.002,0.75,533549.78,533549.7767151474,533549.7767151474
L00889,AA,336335.89,8,Retail,France,Yes,0.0006,0.45,185460.34,185460.33892139528,185460.33892139528
L00890,A,671095.65,1,Manufacturing,France,No,0.002,0.75,335833.36,335833.36008851265,335833.36008851265
L00891,BB,254630.46,8,Real Estate,China,Yes,0.018,0.45,462782.73,462782.7284326128,462782.7284326128
L00892,B,493990.08,6,Retail,Germany,No,0.05,0.45,1578705.3,947223.1806860492,947223.1806860492
L00893,B,813401.06,4,Finance,Brazil,Yes,0.05,0.45,1364963.6,1364963.5972316845,1364963.5972316845
L00894,BBB,342285.96,8,Transport,France,No,0.005,0.75,762060.5,762060.5015319344,762060.5015319344
L00895,BB,308982.7,3,Finance,USA,Yes,0.018,0.45,364145.81,364145.8101639056,364145.8101639056
L00896,A,394248.89,4,Transport,France,Yes,0.002,0.45,227731.72,227731.71746621505,227731.71746621505
L00897,A,797998.98,6,Real Estate,Brazil,No,0.002,0.75,1014195.25,1014195.2504160545,1014195.2504160545
L00898,B,487504.02,7,Finance,Italy,No,0.05,0.45,1655234.1,993140.4629826429,993140.4629826429
L00899,AAA,339216.17,4,Transport,Brazil,Yes,0.0003,0.45,72279.83,72279.82915569705,72279.82915569705
L00900,AA,563508.85,4,Energy,USA,No,0.0006,0.75,290971.41,290971.41476518736,290971.41476518736
L00901,A,254957.95,7,Real Estate,Germany,Yes,0.002,0.45,217992.49,217992.4882507549,217992.4882507549
L00902,AAA,621990.29,6,Transport,USA,No,0.0003,0.75,315767.21,315767.205637957,315767.205637957
L00903,A,542695.49,8,Manufacturing,Italy,No,0.002,0.75,856982.39,856982.3858754768,856982.3858754768
L00904,BBB,379304.94,1,Transport,Italy,Yes,0.005,0.45,197864.39,197864.39348799354,197864.39348799354
L00905,BBB,290891.93,10,Finance,France,No,0.005,0.75,760417.96,760417.9555934957,760417.9555934957
L00906,B,283980.13,7,Energy,France,No,0.05,0.75,964204.55,964204.5542724313,964204.5542724313
L00907,B,578045.96,7,Retail,Brazil,Yes,0.05,0.45,1177592.0,1177591.9967586035,1177591.9967586035
L00908,A,817895.82,7,Retail,UK,No,0.002,0.75,1165519.94,1165519.9411752115,1165519.9411752115
L00909,A,321690.8,7,Transport,USA,Yes,0.002,0.45,275049.98,275049.9756504001,275049.9756504001
L00910,BBB,556372.52,10,Retail,Brazil,No,0.005,0.75,1454408.36,1454408.3577939111,1454408.3577939111
L00911,BBB,155824.63,10,Transport,UK,No,0.005,0.75,407339.75,407339.7518305609,407339.7518305609
L00912,A,330278.37,8,Energy,Brazil,Yes,0.002,0.45,312929.9,312929.9034996552,312929.9034996552
L00913,BB,435596.02,9,Retail,Italy,No,0.018,0.75,1412242.51,1412242.513826727,1412242.513826727
L00914,BBB,280732.71,9,Finance,France,Yes,0.005,0.45,407664.02,407664.02051942574,407664.02051942574
L00915,BBB,276992.81,2,Finance,France,Yes,0.005,0.45,176710.76,176710.76262826464,176710.76262826464
L00916,BBB,316826.7,7,Manufacturing,Brazil,Yes,0.005,0.45,386376.4,386376.3958007794,386376.3958007794
L00917,A,512008.43,7,Transport,France,Yes,0.002,0.45,437774.12,437774.117893019,437774.117893019
L00918,B,402856.42,4,Retail,Germany,No,0.05,0.75,1126718.37,1126718.3665646198,1126718.3665646198
L00919,BB,144478.27,9,Finance,Brazil,Yes,0.018,0.45,281047.13,281047.1342940231,281047.1342940231
L00920,AA,153223.04,8,Healthcare,Italy,Yes,0.0006,0.45,84489.34,84489.33870532372,84489.33870532372
L00921,B,326624.81,1,Energy,China,No,0.05,0.75,718026.93,718026.9320795853,718026.9320795853
L00922,BBB,556177.79,2,Energy,Brazil,Yes,0.005,0.45,354820.05,354820.04542934825,354820.04542934825
L00923,B,111999.26,2,Healthcare,Brazil,Yes,0.05,0.45,161132.67,161132.66942442956,161132.66942442956
L00924,BB,344598.38,8,Healthcare,France,Yes,0.018,0.45,626296.55,626296.5495560049,626296.5495560049
L00925,BBB,340059.56,1,Manufacturing,Italy,No,0.005,0.75,295653.41,295653.4065932718,295653.4065932718
L00926,AAA,885731.28,4,Energy,Brazil,Yes,0.0003,0.45,188730.7,188730.70112269963,188730.70112269963
L00927,A,364940.31,10,Energy,France,Yes,0.002,0.45,413255.71,413255.70711383363,413255.70711383363
L00928,BBB,535788.35,5,Retail,USA,Yes,0.005,0.45,528767.61,528767.6089519751,528767.6089519751
L00929,BB,474790.33,9,Transport,Italy,No,0.018,0.45,1539314.09,923588.451308377,923588.451308377
L00930,A,152469.03,7,Real Estate,UK,Yes,0.002,0.45,130363.08,130363.07842481081,130363.07842481081
L00931,AA,649594.5,8,Energy,Germany,No,0.0006,0.75,596992.57,596992.568606908,596992.568606908
L00932,B,492720.94,9,Energy,UK,No,0.05,0.45,1869543.01,1121725.805839136,1121725.805839136
L00933,CCC,570423.48,7,Real Estate,China,No,0.2,0.45,2700269.12,1620161.473224046,0.0
L00934,BBB,3150648.47,5,Energy,Italy,Yes,0.005,0.45,3109363.72,3109363.721943747,0.0
L00935,A,156051.84,5,Retail,Brazil,Yes,0.002,0.45,104569.42,104569.4161487733,104569.4161487733
L00936,A,1047951.98,10,Retail,France,No,0.002,0.45,1977821.78,1186693.069111061,1186693.069111061
L00937,AAA,383186.17,6,Real Estate,China,Yes,0.0003,0.45,116719.79,116719.78944238294,116719.78944238294
L00938,B,510764.78,5,Finance,Italy,Yes,0.05,0.45,918249.99,918249.9927054622,918249.9927054622
L00939,AA,432459.46,9,Energy,Germany,Yes,0.0006,0.45,264584.8,264584.800697,264584.800697
L00940,BBB,357854.53,3,Finance,Italy,No,0.005,0.75,449866.79,449866.78853105876,449866.78853105876
L00941,A,332728.97,3,Energy,China,No,0.002,0.75,269052.79,269052.79100128484,269052.79100128484
L00942,BBB,521651.16,7,Transport,France,Yes,0.005,0.45,636163.86,636163.8557170077,636163.8557170077
L00943,BB,207194.48,7,Energy,UK,No,0.018,0.75,583487.53,583487.5324509108,583487.5324509108
L00944,B,643894.12,6,Retail,USA,Yes,0.05,0.45,1234663.33,1234663.328404175,1234663.328404175
L00945,A,359296.34,3,Manufacturing,UK,No,0.002,0.75,290535.82,290535.8168047302,290535.8168047302
L00946,AAA,251441.42,7,Healthcare,France,Yes,0.0003,0.45,88096.41,88096.40840402017,88096.40840402017
L00947,AA,353272.0,5,Manufacturing,China,No,0.0006,0.75,217977.01,217977.01171859325,217977.01171859325
L00948,B,829496.86,7,Manufacturing,France,Yes,0.05,0.45,1689846.36,1689846.3638988012,0.0
L00949,B,338517.97,2,Manufacturing,Germany,Yes,0.05,0.45,487023.79,487023.7906414646,487023.7906414646
L00950,BBB,529255.62,6,Healthcare,Italy,Yes,0.005,0.45,583879.06,583879.062695295,583879.062695295
L00951,BB,306975.08,8,Finance,Italy,Yes,0.018,0.45,557917.4,557917.4034529082,557917.4034529082
L00952,BB,646262.42,1,Healthcare,UK,No,0.018,0.75,994120.4,994120.403710242,994120.403710242
L00953,A,623281.7,4,Finance,China,Yes,0.002,0.45,360028.95,360028.94518298376,360028.94518298376
L00954,B,1114932.49,1,Healthcare,USA,Yes,0.05,0.45,1470589.25,1470589.2463047486,1470589.2463047486
L00955,BBB,405233.22,1,Healthcare,USA,Yes,0.005,0.45,211389.88,211389.87880433787,211389.87880433787
L00956,BBB,618051.71,10,Energy,Germany,Yes,0.005,0.45,969386.02,969386.0213363721,969386.0213363721
L00957,BBB,464647.24,8,Finance,France,Yes,0.005,0.45,620690.33,620690.3293664088,620690.3293664088
L00958,AAA,845713.47,7,Energy,Germany,Yes,0.0003,0.45,296308.85,296308.85494482593,296308.85494482593
L00959,A,308841.6,10,Transport,Italy,Yes,0.002,0.45,349729.94,349729.94294373173,349729.94294373173
L00960,BB,642102.13,1,Energy,Brazil,Yes,0.018,0.45,592632.47,592632.4746211976,592632.4746211976
L00961,AA,401374.97,2,Manufacturing,Brazil,Yes,0.0006,0.45,75865.39,75865.38875900376,75865.38875900376
L00962,BB,428439.97,4,Real Estate,Brazil,No,0.018,0.75,932798.59,932798.5902995127,932798.5902995127
L00963,A,463182.42,1,Real Estate,France,No,0.002,0.75,231788.28,231788.28300038702,231788.28300038702
L00964,BBB,501881.94,3,Retail,Germany,Yes,0.005,0.45,378556.09,378556.0851827767,378556.0851827767
L00965,A,417435.57,8,Retail,China,No,0.002,0.75,659181.69,659181.6908739919,659181.6908739919
L00966,BBB,492552.63,8,Energy,UK,No,0.005,0.75,1096612.04,1096612.0382170314,1096612.0382170314
L00967,BB,973895.25,8,Healthcare,Italy,Yes,0.018,0.45,1770023.51,1770023.5117297499,0.0
L00968,A,724129.01,6,Healthcare,Brazil,No,0.002,0.75,920312.21,920312.2072041743,920312.2072041743
L00969,BBB,683223.49,6,Real Estate,China,Yes,0.005,0.45,753737.66,753737.6569616931,753737.6569616931
L00970,BBB,352297.14,5,Manufacturing,USA,No,0.005,0.75,579467.98,579467.9819572387,579467.9819572387
L00971,BB,283616.88,9,Finance,Germany,Yes,0.018,0.45,551707.27,551707.2661612838,551707.2661612838
L00972,B,713294.94,4,Manufacturing,Italy,Yes,0.05,0.45,1196976.1,1196976.0983463167,1196976.0983463167
L00973,BB,685582.0,10,Manufacturing,Italy,Yes,0.018,0.45,1421240.78,1421240.7812696304,1421240.7812696304
L00974,A,923878.03,7,Energy,USA,No,0.002,0.75,1316546.97,1316546.974379537,1316546.974379537
L00975,AAA,327096.23,1,Energy,USA,No,0.0003,0.75,41319.01,41319.005407017015,41319.005407017015
L00976,A,394441.32,9,Transport,USA,Yes,0.002,0.45,410192.51,410192.5057596251,410192.5057596251
L00977,BBB,194903.12,7,Manufacturing,Brazil,Yes,0.005,0.45,237688.19,237688.1905342157,237688.1905342157
L00978,AA,363583.57,10,Healthcare,Brazil,Yes,0.0006,0.45,244406.03,244406.02557332866,244406.02557332866
L00979,BBB,728166.68,9,Healthcare,Germany,Yes,0.005,0.45,1057402.1,1057402.0974509246,1057402.0974509246
L00980,BBB,350372.56,7,Manufacturing,USA,Yes,0.005,0.45,427286.23,427286.2322534443,427286.2322534443
L00981,A,609405.94,2,Energy,UK,Yes,0.002,0.45,239322.85,239322.84604118156,239322.84604118156
L00982,BB,402217.57,6,Energy,Italy,No,0.018,0.75,1047034.94,1047034.941003487,1047034.941003487
L00983,AA,520231.15,10,Transport,USA,No,0.0006,0.75,582844.58,582844.5793582943,582844.5793582943
L00984,AA,249235.7,4,Transport,Italy,Yes,0.0006,0.45,77216.67,77216.67289412598,77216.67289412598
L00985,BB,461669.58,3,Retail,France,Yes,0.018,0.45,544092.09,544092.090712943,544092.090712943
L00986,BBB,99154.25,2,Real Estate,China,No,0.005,0.75,105427.67,105427.66516414637,105427.66516414637
