Loan ID,Rating,PD,EAD,LGD,Maturity,Sector,Country,Secured,RWA,RWA_after_CDS,RWA_final
L00869,B,0.05,188728.4,0.45,4,Finance,USA,Yes,316704.03,316704.03,316704.03
L00870,B,0.05,278665.39,0.45,9,Manufacturing,UK,Yes,634408.11,634408.11,634408.11
L00871,BBB,0.005,966507.55,0.45,8,Retail,France,Yes,1291091.04,1291091.04,1291091.04
L00872,A,0.002,385772.64,0.45,10,Healthcare,Germany,Yes,436846.08,436846.08,436846.08
L00873,BB,0.018,391722.13,0.45,9,Transport,France,Yes,761999.59,761999.59,761999.59
L00874,BBB,0.005,380819.54,0.75,1,Transport,France,No,331090.81,331090.81,331090.81
L00875,AAA,0.0003,1146321.06,0.75,9,Energy,UK,No,844246.21,844246.21,844246.21
L00876,A,0.002,997472.1,0.75,3,Healthcare,Germany,No,806580.36,806580.36,806580.36
L00877,BB,0.018,1341622.31,0.45,10,Manufacturing,USA,Yes,2781240.38,2781240.38,0.0
L00878,BB,0.018,408594.05,0.45,9,Real Estate,China,Yes,794819.78,794819.78,794819.78
L00879,AAA,0.0003,512887.73,0.45,1,Manufacturing,France,Yes,38872.98,38872.98,38872.98
L00880,A,0.002,207249.51,0.45,1,Healthcare,Germany,Yes,62227.76,62227.76,62227.76
L00881,A,0.002,925849.72,0.45,9,Finance,USA,No,1604702.64,962821.58,962821.58
L00882,BB,0.018,246744.88,0.45,6,Transport,China,Yes,385389.2,385389.2,385389.2
L00883,AAA,0.0003,493060.8,0.45,4,Energy,France,Yes,105060.88,105060.88,105060.88
L00884,AA,0.0006,255594.82,0.45,7,Retail,Germany,Yes,125500.64,125500.64,125500.64
L00885,BB,0.018,329577.43,0.45,5,Manufacturing,China,Yes,472648.99,472648.99,472648.99
L00886,A,0.002,291084.47,0.75,10,Transport,UK,No,549369.83,549369.83,549369.83
L00887,BB,0.018,326459.89,0.45,7,Real Estate,Brazil,Yes,551612.98,551612.98,551612.98
L00888,A,0.002,337877.49,0.75,8,Energy,Brazil,No,533549.78,533549.78,533549.78
L00889,AA,0.0006,336335.89,0.45,8,Retail,France,Yes,185460.34,185460.34,185460.34
L00890,A,0.002,671095.65,0.75,1,Manufacturing,France,No,335833.36,335833.36,335833.36
L00891,BB,0.018,254630.46,0.45,8,Real Estate,China,Yes,462782.73,462782.73,462782.73
L00892,B,0.05,493990.08,0.45,6,Retail,Germany,No,1578705.3,947223.18,947223.18
L00893,B,0.05,813401.06,0.45,4,Finance,Brazil,Yes,1364963.6,1364963.6,1364963.6
L00894,BBB,0.005,342285.96,0.75,8,Transport,France,No,762060.5,762060.5,762060.5
L00895,BB,0.018,308982.7,0.45,3,Finance,USA,Yes,364145.81,364145.81,364145.81
L00896,A,0.002,394248.89,0.45,4,Transport,France,Yes,227731.72,227731.72,227731.72
L00897,A,0.002,797998.98,0.75,6,Real Estate,Brazil,No,1014195.25,1014195.25,1014195.25
L00898,B,0.05,487504.02,0.45,7,Finance,Italy,No,1655234.1,993140.46,993140.46
L00899,AAA,0.0003,339216.17,0.45,4,Transport,Brazil,Yes,72279.83,72279.83,72279.83
L00900,AA,0.0006,563508.85,0.75,4,Energy,USA,No,290971.41,290971.41,290971.41
L00901,A,0.002,254957.95,0.45,7,Real Estate,Germany,Yes,217992.49,217992.49,217992.49
L00902,AAA,0.0003,621990.29,0.75,6,Transport,USA,No,315767.21,315767.21,315767.21
L00903,A,0.002,542695.49,0.75,8,Manufacturing,Italy,No,856982.39,856982.39,856982.39
L00904,BBB,0.005,379304.94,0.45,1,Transport,Italy,Yes,197864.39,197864.39,197864.39
L00905,BBB,0.005,290891.93,0.75,10,Finance,France,No,760417.96,760417.96,760417.96
L00906,B,0.05,283980.13,0.75,7,Energy,France,No,964204.55,964204.55,964204.55
L00907,B,0.05,578045.96,0.45,7,Retail,Brazil,Yes,1177592.0,1177592.0,1177592.0
L00908,A,0.002,817895.82,0.75,7,Retail,UK,No,1165519.94,1165519.94,1165519.94
L00909,A,0.002,321690.8,0.45,7,Transport,USA,Yes,275049.98,275049.98,275049.98
L00910,BBB,0.005,556372.52,0.75,10,Retail,Brazil,No,1454408.36,1454408.36,1454408.36
L00911,BBB,0.005,155824.63,0.75,10,Transport,UK,No,407339.75,407339.75,407339.75
L00912,A,0.002,330278.37,0.45,8,Energy,Brazil,Yes,312929.9,312929.9,312929.9
L00913,BB,0.018,435596.02,0.75,9,Retail,Italy,No,1412242.51,1412242.51,1412242.51
L00914,BBB,0.005,280732.71,0.45,9,Finance,France,Yes,407664.02,407664.02,407664.02
L00915,BBB,0.005,276992.81,0.45,2,Finance,France,Yes,176710.76,176710.76,176710.76
L00916,BBB,0.005,316826.7,0.45,7,Manufacturing,Brazil,Yes,386376.4,386376.4,386376.4
L00917,A,0.002,512008.43,0.45,7,Transport,France,Yes,437774.12,437774.12,437774.12
L00918,B,0.05,402856.42,0.75,4,Retail,Germany,No,1126718.37,1126718.37,1126718.37
L00919,BB,0.018,144478.27,0.45,9,Finance,Brazil,Yes,281047.13,281047.13,281047.13
L00920,AA,0.0006,153223.04,0.45,8,Healthcare,Italy,Yes,84489.34,84489.34,84489.34
L00921,B,0.05,326624.81,0.75,1,Energy,China,No,718026.93,718026.93,718026.93
L00922,BBB,0.005,556177.79,0.45,2,Energy,Brazil,Yes,354820.05,354820.05,354820.05
L00923,B,0.05,111999.26,0.45,2,Healthcare,Brazil,Yes,161132.67,161132.67,161132.67
L00924,BB,0.018,344598.38,0.45,8,Healthcare,France,Yes,626296.55,626296.55,626296.55
L00925,BBB,0.005,340059.56,0.75,1,Manufacturing,Italy,No,295653.41,295653.41,295653.41
L00926,AAA,0.0003,885731.28,0.45,4,Energy,Brazil,Yes,188730.7,188730.7,188730.7
L00927,A,0.002,364940.31,0.45,10,Energy,France,Yes,413255.71,413255.71,413255.71
L00928,BBB,0.005,535788.35,0.45,5,Retail,USA,Yes,528767.61,528767.61,528767.61
L00929,BB,0.018,474790.33,0.45,9,Transport,Italy,No,1539314.09,923588.45,923588.45
L00930,A,0.002,152469.03,0.45,7,Real Estate,UK,Yes,130363.08,130363.08,130363.08
L00931,AA,0.0006,649594.5,0.75,8,Energy,Germany,No,596992.57,596992.57,596992.57
L00932,B,0.05,492720.94,0.45,9,Energy,UK,No,1869543.01,1121725.81,1121725.81
L00933,CCC,0.2,570423.48,0.45,7,Real Estate,China,No,2700269.12,1620161.47,0.0
L00934,BBB,0.005,3150648.47,0.45,5,Energy,Italy,Yes,3109363.72,3109363.72,0.0
L00935,A,0.002,156051.84,0.45,5,Retail,Brazil,Yes,104569.42,104569.42,104569.42
L00936,A,0.002,1047951.98,0.45,10,Retail,France,No,1977821.78,1186693.07,1186693.07
L00937,AAA,0.0003,383186.17,0.45,6,Real Estate,China,Yes,116719.79,116719.79,116719.79
L00938,B,0.05,510764.78,0.45,5,Finance,Italy,Yes,918249.99,918249.99,918249.99
L00939,AA,0.0006,432459.46,0.45,9,Energy,Germany,Yes,264584.8,264584.8,264584.8
L00940,BBB,0.005,357854.53,0.75,3,Finance,Italy,No,449866.79,449866.79,449866.79
L00941,A,0.002,332728.97,0.75,3,Energy,China,No,269052.79,269052.79,269052.79
L00942,BBB,0.005,521651.16,0.45,7,Transport,France,Yes,636163.86,636163.86,636163.86
L00943,BB,0.018,207194.48,0.75,7,Energy,UK,No,583487.53,583487.53,583487.53
L00944,B,0.05,643894.12,0.45,6,Retail,USA,Yes,1234663.33,1234663.33,1234663.33
L00945,A,0.002,359296.34,0.75,3,Manufacturing,UK,No,290535.82,290535.82,290535.82
L00946,AAA,0.0003,251441.42,0.45,7,Healthcare,France,Yes,88096.41,88096.41,88096.41
L00947,AA,0.0006,353272.0,0.75,5,Manufacturing,China,No,217977.01,217977.01,217977.01
L00948,B,0.05,829496.86,0.45,7,Manufacturing,France,Yes,1689846.36,1689846.36,0.0
L00949,B,0.05,338517.97,0.45,2,Manufacturing,Germany,Yes,487023.79,487023.79,487023.79
L00950,BBB,0.005,529255.62,0.45,6,Healthcare,Italy,Yes,583879.06,583879.06,583879.06
L00951,BB,0.018,306975.08,0.45,8,Finance,Italy,Yes,557917.4,557917.4,557917.4
L00952,BB,0.018,646262.42,0.75,1,Healthcare,UK,No,994120.4,994120.4,994120.4
L00953,A,0.002,623281.7,0.45,4,Finance,China,Yes,360028.95,360028.95,360028.95
L00954,B,0.05,1114932.49,0.45,1,Healthcare,USA,Yes,1470589.25,1470589.25,1470589.25
L00955,BBB,0.005,405233.22,0.45,1,Healthcare,USA,Yes,211389.88,211389.88,211389.88
L00956,BBB,0.005,618051.71,0.45,10,Energy,Germany,Yes,969386.02,969386.02,969386.02
L00957,BBB,0.005,464647.24,0.45,8,Finance,France,Yes,620690.33,620690.33,620690.33
L00958,AAA,0.0003,845713.47,0.45,7,Energy,Germany,Yes,296308.85,296308.85,296308.85
L00959,A,0.002,308841.6,0.45,10,Transport,Italy,Yes,349729.94,349729.94,349729.94
L00960,BB,0.018,642102.13,0.45,1,Energy,Brazil,Yes,592632.47,592632.47,592632.47
L00961,AA,0.0006,401374.97,0.45,2,Manufacturing,Brazil,Yes,75865.39,75865.39,75865.39
L00962,BB,0.018,428439.97,0.75,4,Real Estate,Brazil,No,932798.59,932798.59,932798.59
L00963,A,0.002,463182.42,0.75,1,Real Estate,France,No,231788.28,231788.28,231788.28
L00964,BBB,0.005,501881.94,0.45,3,Retail,Germany,Yes,378556.09,378556.09,378556.09
L00965,A,0.002,417435.57,0.75,8,Retail,China,No,659181.69,659181.69,659181.69
L00966,BBB,0.005,492552.63,0.75,8,Energy,UK,No,1096612.04,1096612.04,1096612.04
L00967,BB,0.018,973895.25,0.45,8,Healthcare,Italy,Yes,1770023.51,1770023.51,0.0
L00968,A,0.002,724129.01,0.75,6,Healthcare,Brazil,No,920312.21,920312.21,920312.21
L00969,BBB,0.005,683223.49,0.45,6,Real Estate,China,Yes,753737.66,753737.66,753737.66
L00970,BBB,0.005,352297.14,0.75,5,Manufacturing,USA,No,579467.98,579467.98,579467.98
L00971,BB,0.018,283616.88,0.45,9,Finance,Germany,Yes,551707.27,551707.27,551707.27
L00972,B,0.05,713294.94,0.45,4,Manufacturing,Italy,Yes,1196976.1,1196976.1,1196976.1
L00973,BB,0.018,685582.0,0.45,10,Manufacturing,Italy,Yes,1421240.78,1421240.78,1421240.78
L00974,A,0.002,923878.03,0.75,7,Energy,USA,No,1316546.97,1316546.97,1316546.97
L00975,AAA,0.0003,327096.23,0.75,1,Energy,USA,No,41319.01,41319.01,41319.01
L00976,A,0.002,394441.32,0.45,9,Transport,USA,Yes,410192.51,410192.51,410192.51
L00977,BBB,0.005,194903.12,0.45,7,Manufacturing,Brazil,Yes,237688.19,237688.19,237688.19
L00978,AA,0.0006,363583.57,0.45,10,Healthcare,Brazil,Yes,244406.03,244406.03,244406.03
L00979,BBB,0.005,728166.68,0.45,9,Healthcare,Germany,Yes,1057402.1,1057402.1,1057402.1
L00980,BBB,0.005,350372.56,0.45,7,Manufacturing,USA,Yes,427286.23,427286.23,427286.23
L00981,A,0.002,609405.94,0.45,2,Energy,UK,Yes,239322.85,239322.85,239322.85
L00982,BB,0.018,402217.57,0.75,6,Energy,Italy,No,1047034.94,1047034.94,1047034.94
L00983,AA,0.0006,520231.15,0.75,10,Transport,USA,No,582844.58,582844.58,582844.58
L00984,AA,0.0006,249235.7,0.45,4,Transport,Italy,Yes,77216.67,77216.67,77216.67
L00985,BB,0.018,461669.58,0.45,3,Retail,France,Yes,544092.09,544092.09,544092.09
L00986,BBB,0.005,99154.25,0.75,2,Real Estate,China,No,105427.67,105427.67,105427.67
L00987,BB,0.018,402943.62,0.75,6,Manufacturing,France,No,1048924.96,1048924.96,1048924.96
L00988,BBB,0.005,195783.23,0.75,8,Healthcare,USA,No,435888.95,435888.95,435888.95
L00989,A,0.002,808549.56,0.75,6,Manufacturing,Italy,No,1027604.23,1027604.23,1027604.23
L00990,B,0.05,652589.57,0.45,9,Transport,China,No,2476136.43,1485681.86,1485681.86
L00991,BB,0.018,558681.87,0.45,5,Transport,France,Yes,801209.05,801209.05,801209.05
L00992,BB,0.018,946478.1,0.45,2,Retail,USA,Yes,994506.23,994506.23,994506.23
L00993,A,0.002,275279.37,0.75,8,Real Estate,Italy,No,434699.71,434699.71,434699.71
L00994,BBB,0.005,1059896.27,0.45,9,Retail,USA,Yes,1539120.88,1539120.88,0.0
L00995,BBB,0.005,705100.61,0.45,10,Healthcare,Brazil,Yes,1105918.27,1105918.27,1105918.27
L00996,AA,0.0006,393061.89,0.45,4,Real Estate,Italy,Yes,121776.02,121776.02,121776.02
L00997,B,0.05,780593.71,0.45,6,Finance,France,No,2494640.03,1496784.02,1496784.02
L00998,AA,0.0006,254448.37,0.75,10,Manufacturing,USA,No,285073.0,285073.0,285073.0
L00999,CCC,0.2,292945.81,0.45,8,Retail,France,Yes,861860.57,861860.57,861860.57
L01000,BBB,0.005,326343.29,0.45,9,Transport,USA,Yes,473897.1,473897.1,473897.1
L01001,A,0.002,339595.73,0.75,5,Retail,Germany,No,379268.49,379268.49,379268.49
L01002,BBB,0.005,260855.31,0.45,6,Finance,France,Yes,287777.68,287777.68,287777.68
L01003,B,0.05,815487.63,0.45,4,Retail,France,Yes,1368465.06,1368465.06,1368465.06
L01004,BB,0.018,388703.76,0.75,5,Manufacturing,UK,No,929070.69,929070.69,929070.69
L01005,B,0.05,527683.78,0.45,7,Finance,China,Yes,1074994.45,1074994.45,1074994.45
L01006,BB,0.018,332642.73,0.45,9,Transport,Brazil,Yes,647075.07,647075.07,647075.07
L01007,BB,0.018,178028.4,0.75,10,Transport,France,No,615100.8,615100.8,615100.8
L01008,B,0.05,506372.92,0.45,6,Energy,Italy,Yes,970967.21,970967.21,970967.21
L01009,A,0.002,170054.2,0.75,6,Finance,China,No,216125.79,216125.79,216125.79
L01010,BBB,0.005,427488.63,0.45,8,Energy,USA,Yes,571052.69,571052.69,571052.69
L01011,A,0.002,223204.23,0.45,4,Energy,Germany,Yes,128930.44,128930.44,128930.44
L01012,CCC,0.2,1194977.6,0.45,3,Manufacturing,Italy,Yes,2907620.3,2907620.3,0.0
L01013,B,0.05,697795.5,0.45,7,Retail,China,Yes,1421545.09,1421545.09,1421545.09
L01014,AAA,0.0003,466436.37,0.75,5,Transport,Italy,No,201221.55,201221.55,201221.55
L01015,BB,0.018,832221.02,0.75,2,Transport,Italy,No,1457418.81,1457418.81,1457418.81
L01016,B,0.05,289769.78,0.75,2,Retail,Italy,No,694816.77,694816.77,694816.77
L01017,A,0.002,580554.92,0.45,6,Transport,China,Yes,442704.36,442704.36,442704.36
L01018,BBB,0.005,488896.07,0.75,8,Retail,Germany,No,1088471.13,1088471.13,1088471.13
L01019,B,0.05,504846.67,0.45,1,Finance,UK,Yes,665889.72,665889.72,665889.72
L01020,AAA,0.0003,835826.85,0.75,6,Manufacturing,Brazil,No,424326.09,424326.09,424326.09
L01021,BB,0.018,638097.3,0.75,2,Manufacturing,France,No,1117461.57,1117461.57,1117461.57
L01022,A,0.002,511121.1,0.45,2,Healthcare,China,Yes,200724.92,200724.92,200724.92
L01023,B,0.05,193407.82,0.45,7,Manufacturing,Italy,Yes,394009.33,394009.33,394009.33
L01024,CCC,0.2,273751.72,0.45,10,Retail,France,Yes,861109.75,861109.75,861109.75
L01025,B,0.05,416085.29,0.45,1,Healthcare,China,Yes,548813.99,548813.99,548813.99
L01026,BBB,0.005,463557.72,0.75,6,Retail,France,No,852334.35,852334.35,852334.35
L01027,B,0.05,251424.53,0.45,7,Real Estate,Italy,Yes,512200.65,512200.65,512200.65
L01028,B,0.05,1477465.0,0.45,8,Healthcare,UK,Yes,3186736.1,3186736.1,0.0
L01029,A,0.002,944297.96,0.45,7,Transport,China,Yes,807387.5,807387.5,807387.5
L01030,B,0.05,597828.47,0.45,6,Transport,France,No,1910554.51,1146332.71,1146332.71
L01031,AAA,0.0003,458638.88,0.45,9,Real Estate,USA,Yes,202667.9,202667.9,202667.9
L01032,BBB,0.005,397875.94,0.45,3,Real Estate,France,Yes,300107.15,300107.15,300107.15
L01033,A,0.002,274866.49,0.45,6,Manufacturing,Brazil,Yes,209600.48,209600.48,209600.48
L01034,AA,0.0006,459888.92,0.75,4,Real Estate,Italy,No,237466.6,237466.6,237466.6
L01035,AA,0.0006,503267.07,0.45,2,Retail,Germany,Yes,95124.4,95124.4,95124.4
L01036,BB,0.018,237784.41,0.75,1,Energy,France,No,365774.53,365774.53,365774.53
L01037,A,0.002,522870.03,0.45,1,Retail,UK,Yes,156994.49,156994.49,156994.49
L01038,BB,0.018,409368.28,0.45,10,Healthcare,USA,Yes,848637.94,848637.94,848637.94
L01039,AA,0.0006,170432.78,0.45,3,Real Estate,USA,Yes,42508.29,42508.29,42508.29
L01040,A,0.002,287738.54,0.45,4,Transport,Germany,Yes,166207.68,166207.68,166207.68
L01041,BBB,0.005,359761.73,0.45,2,Retail,Brazil,Yes,229514.15,229514.15,229514.15
L01042,BB,0.018,1136931.85,0.45,1,Transport,Germany,Yes,1049338.89,1049338.89,1049338.89
L01043,A,0.002,584362.37,0.75,4,Retail,Brazil,No,562579.67,562579.67,562579.67
L01044,BB,0.018,226898.76,0.45,7,Transport,France,Yes,383386.46,383386.46,383386.46
L01045,B,0.05,564117.67,0.45,10,Finance,Italy,Yes,1351792.14,1351792.14,1351792.14
L01046,BB,0.018,204096.46,0.75,6,Retail,UK,No,531294.85,531294.85,531294.85
L01047,A,0.002,760206.61,0.45,6,Healthcare,USA,Yes,579698.44,579698.44,579698.44
L01048,AAA,0.0003,349562.51,0.75,9,Transport,Germany,No,257446.92,257446.92,257446.92
L01049,B,0.05,422177.83,0.75,2,Energy,UK,No,1012307.89,1012307.89,1012307.89
L01050,AAA,0.0003,858462.54,0.45,4,Healthcare,Brazil,Yes,182920.31,182920.31,182920.31
L01051,B,0.05,232447.16,0.75,5,Manufacturing,Italy,No,696486.95,696486.95,696486.95
L01052,BBB,0.005,220012.78,0.45,1,Retail,USA,Yes,114769.65,114769.65,114769.65
L01053,B,0.05,330446.6,0.45,8,Energy,USA,Yes,712738.45,712738.45,712738.45
L01054,BB,0.018,743548.61,0.45,8,Manufacturing,Brazil,Yes,1351375.85,1351375.85,1351375.85
L01055,CCC,0.2,206969.55,0.45,6,Retail,Italy,Yes,566787.96,566787.96,566787.96
L01056,BBB,0.005,107357.77,0.45,5,Energy,USA,Yes,105951.0,105951.0,105951.0
L01057,BB,0.018,353069.63,0.45,8,Energy,Italy,Yes,641692.78,641692.78,641692.78
L01058,BBB,0.005,582957.99,0.45,3,Healthcare,USA,Yes,439709.57,439709.57,439709.57
L01059,BBB,0.005,806235.27,0.45,3,Finance,France,Yes,608121.64,608121.64,608121.64
L01060,BB,0.018,350957.12,0.45,2,Energy,Brazil,Yes,368766.11,368766.11,368766.11
L01061,B,0.05,360153.89,0.45,5,Finance,Italy,Yes,647482.6,647482.6,647482.6
L01062,CCC,0.2,787761.27,0.45,3,Real Estate,UK,Yes,1916781.25,1916781.25,0.0
L01063,BB,0.018,173707.68,0.45,3,Healthcare,France,Yes,204719.95,204719.95,204719.95
L01064,BBB,0.005,364302.42,0.45,6,Transport,China,Yes,401901.36,401901.36,401901.36
L01065,BBB,0.005,486606.93,0.45,8,Healthcare,UK,Yes,650024.77,650024.77,650024.77
L01066,BB,0.018,553827.95,0.75,2,Manufacturing,Brazil,No,969885.71,969885.71,969885.71
L01067,A,0.002,342866.57,0.75,4,Transport,USA,No,330085.87,330085.87,330085.87
L01068,AA,0.0006,450097.95,0.45,7,Transport,China,Yes,221004.4,221004.4,221004.4
L01069,BBB,0.005,127495.5,0.75,1,Finance,UK,No,110846.7,110846.7,110846.7
L01070,A,0.002,318340.17,0.45,1,Transport,France,Yes,95583.32,95583.32,95583.32
L01071,A,0.002,555017.19,0.45,10,Energy,China,Yes,628497.36,628497.36,628497.36
L01072,A,0.002,270723.42,0.75,7,Finance,China,No,385786.96,385786.96,385786.96
L01073,AAA,0.0003,455655.4,0.45,7,Transport,Italy,Yes,159645.95,159645.95,159645.95
L01074,AAA,0.0003,553178.63,0.75,1,Finance,Germany,No,69877.88,69877.88,69877.88
L01075,CCC,0.2,372773.17,0.45,1,Real Estate,UK,Yes,831158.11,831158.11,831158.11
L01076,BBB,0.005,481774.71,0.45,4,Finance,Germany,Yes,419425.74,419425.74,419425.74
L01077,BBB,0.005,273384.28,0.45,5,Retail,Brazil,Yes,269801.97,269801.97,269801.97
L01078,BB,0.018,398991.09,0.45,5,Energy,UK,Yes,572195.54,572195.54,572195.54
L01079,A,0.002,600253.94,0.45,4,Manufacturing,UK,Yes,346727.32,346727.32,346727.32
L01080,B,0.05,478535.88,0.45,8,Retail,Italy,Yes,1032151.4,1032151.4,1032151.4
L01081,BB,0.018,329962.52,0.75,7,Retail,USA,No,929218.85,929218.85,929218.85
L01082,AA,0.0006,494898.61,0.45,9,Retail,France,Yes,302785.95,302785.95,302785.95
L01083,BBB,0.005,632417.4,0.45,7,Transport,France,Yes,771245.47,771245.47,771245.47
L01084,B,0.05,158741.02,0.45,10,Finance,France,Yes,380390.25,380390.25,380390.25
L01085,B,0.05,789801.58,0.45,1,Finance,Brazil,No,1736239.22,1041743.53,1041743.53
L01086,BBB,0.005,373948.22,0.45,7,Healthcare,China,Yes,456037.21,456037.21,456037.21
L01087,BB,0.018,547295.94,0.45,1,Transport,USA,Yes,505130.46,505130.46,505130.46
L01088,A,0.002,805020.85,0.75,7,Energy,Germany,No,1147172.82,1147172.82,1147172.82
L01089,CCC,0.2,222829.72,0.45,10,Transport,France,Yes,700930.19,700930.19,700930.19
L01090,A,0.002,310295.24,0.45,8,Transport,Germany,Yes,293996.42,293996.42,293996.42
L01091,B,0.05,382975.25,0.75,9,Transport,USA,No,1453132.28,1453132.28,1453132.28
L01092,BB,0.018,298977.39,0.75,3,Energy,Brazil,No,587257.06,587257.06,587257.06
L01093,BB,0.018,1053331.22,0.45,4,Healthcare,USA,Yes,1375986.29,1375986.29,1375986.29
L01094,BBB,0.005,288258.8,0.45,4,Energy,Italy,Yes,250953.73,250953.73,250953.73
L01095,A,0.002,335114.19,0.75,9,Real Estate,China,No,580827.12,580827.12,580827.12
L01096,A,0.002,490016.58,0.45,7,Healthcare,France,Yes,418970.79,418970.79,418970.79
L01097,A,0.002,242540.8,0.75,3,Real Estate,Brazil,No,196124.43,196124.43,196124.43
L01098,A,0.002,363000.56,0.45,10,Real Estate,Italy,Yes,411059.15,411059.15,411059.15
L01099,BB,0.018,518516.24,0.45,5,Real Estate,France,Yes,743607.28,743607.28,743607.28
L01100,BBB,0.005,374583.42,0.45,7,Finance,USA,Yes,456811.85,456811.85,456811.85
L01101,AA,0.0006,422230.47,0.75,8,Retail,USA,No,388039.7,388039.7,388039.7
L01102,CCC,0.2,339535.55,0.75,1,Retail,UK,No,1261749.09,1261749.09,1261749.09
L01103,B,0.05,207474.73,0.75,2,Real Estate,UK,No,497487.77,497487.77,497487.77
L01104,B,0.05,519590.67,0.45,7,Real Estate,USA,No,1764178.68,1058507.21,1058507.21
L01105,CCC,0.2,1063915.51,0.45,2,Manufacturing,USA,Yes,2480445.87,2480445.87,0.0
L01106,A,0.002,446502.74,0.45,7,Retail,Germany,Yes,381765.87,381765.87,381765.87
L01107,BBB,0.005,495157.94,0.75,9,Manufacturing,China,No,1198400.17,1198400.17,1198400.17
L01108,BB,0.018,625534.26,0.75,2,Healthcare,Germany,No,1095460.67,1095460.67,1095460.67
L01109,BB,0.018,234529.05,0.75,7,Manufacturing,China,No,660465.36,660465.36,660465.36
L01110,A,0.002,1036393.37,0.75,4,Transport,Italy,No,997760.76,997760.76,997760.76
L01111,B,0.05,489512.07,0.45,2,Finance,UK,Yes,704258.1,704258.1,704258.1
L01112,A,0.002,1000417.98,0.45,7,Healthcare,UK,Yes,855370.87,855370.87,855370.87
L01113,A,0.002,306656.5,0.75,5,Energy,USA,No,342481.18,342481.18,342481.18
L01114,BBB,0.005,1098033.01,0.45,1,Retail,USA,Yes,572788.84,572788.84,572788.84
L01115,BBB,0.005,651855.21,0.45,5,Real Estate,Italy,Yes,643313.58,643313.58,643313.58
L01116,BBB,0.005,583336.82,0.75,3,Healthcare,Brazil,No,733325.53,733325.53,733325.53
L01117,AA,0.0006,497331.57,0.45,7,Real Estate,Brazil,Yes,244196.77,244196.77,244196.77
L01118,B,0.05,390715.79,0.75,6,Energy,Brazil,No,1248658.86,1248658.86,1248658.86
L01119,A,0.002,806344.08,0.45,8,Healthcare,UK,Yes,763989.4,763989.4,763989.4
L01120,AA,0.0006,474577.37,0.75,5,Retail,Germany,No,292825.24,292825.24,292825.24
L01121,B,0.05,165456.76,0.75,2,Healthcare,Brazil,No,396736.09,396736.09,396736.09
L01122,CCC,0.2,253066.3,0.45,9,Real Estate,France,Yes,770287.56,770287.56,770287.56
L01123,B,0.05,403155.3,0.45,8,Real Estate,Italy,Yes,869563.44,869563.44,869563.44
L01124,B,0.05,516587.26,0.45,6,Transport,Brazil,Yes,990553.15,990553.15,990553.15
L01125,BB,0.018,430071.07,0.45,10,Manufacturing,France,Yes,891555.71,891555.71,891555.71
L01126,BBB,0.005,813812.6,0.45,7,Healthcare,Brazil,Yes,992460.48,992460.48,992460.48
L01127,AA,0.0006,166783.04,0.45,9,Real Estate,Germany,Yes,102040.22,102040.22,102040.22
L01128,BBB,0.005,475343.97,0.45,7,Finance,Germany,Yes,579691.33,579691.33,579691.33
L01129,BBB,0.005,178262.13,0.45,3,Retail,Brazil,Yes,134458.34,134458.34,134458.34
L01130,A,0.002,646841.23,0.45,6,Finance,France,Yes,493251.23,493251.23,493251.23
L01131,BB,0.018,422004.24,0.75,7,Energy,Italy,No,1188420.72,1188420.72,1188420.72
L01132,BBB,0.005,545689.27,0.45,2,Healthcare,France,Yes,348128.77,348128.77,348128.77
L01133,AA,0.0006,287235.73,0.75,3,Transport,Italy,No,119400.93,119400.93,119400.93
